recency_days,frequency_monthly,monetary_monthly,n_services,ovo_points_balance,tier_encoded,RFM_score,freq_trend,spend_trend,promo_sensitivity,points_to_expiry,churn_label,churn_prob_xgb,segment_rfm,tier,user_id
14,6,179000.0,1,1875,1,8,5.749176660601771,-17276.479644621675,0.4309901315992769,351,0,0.28005594,Loyal,Member,USR007839
86,2,166000.0,1,1878,1,4,0.09423949554474322,1355.668658227289,0.3427824839462993,279,1,0.69558877,Hibernating,Member,USR005341
344,0,1000.0,3,9,1,3,0.31827660343663217,48.7973783806294,0.14470223048750855,21,1,0.8990613,Hibernating,Member,USR008829
223,0,75000.0,2,634,1,3,0.4517603419017508,-334.3857558969754,0.3305294050108002,142,1,0.93630517,Hibernating,Member,USR008327
6,19,1698000.0,4,14323,4,12,0.5366832912224861,486.77229152216114,0.2679185071086833,359,0,0.031826,Champions,Platinum,USR001425
17,10,727000.0,1,7483,3,10,0.35920584888831486,1336.0196867583152,0.5685795702954576,348,0,0.09637306,Loyal,Gold,USR001848
3,4,156000.0,2,1567,1,8,4.071714468518662,-1035.4918619629307,0.27140010319335806,362,0,0.4319185,Promising,Member,USR006159
100,0,38000.0,1,354,1,3,0.6179716011140517,2440.4130142010354,0.09341464819941271,265,1,0.93405044,Hibernating,Member,USR009463
9,18,2260000.0,3,19807,4,12,-18.75527302518475,-122.20095311596485,0.422148394200684,356,0,0.008912669,Champions,Platinum,USR001074
14,14,416000.0,2,3717,2,10,14.497763345837058,-576.1897071061968,0.5155071363568149,351,0,0.070645966,Loyal,Silver,USR003784
13,7,199000.0,2,1687,1,8,0.3184540395014927,-21263.306256237607,0.37692476046860923,352,1,0.3034985,Loyal,Member,USR006043
6,16,1380000.0,4,11113,3,12,0.1212979685767301,-138228.3013993617,0.1219490264336878,359,0,0.07425292,Champions,Gold,USR001342
20,3,236000.0,2,2054,2,7,-0.38438320501926027,22560.25189106862,0.08575558252467512,345,0,0.56249714,Promising,Silver,USR007444
19,13,369000.0,3,2983,2,10,0.030867338230148363,-37325.55735864972,0.1904228252877663,346,0,0.35150504,Loyal,Silver,USR002537
350,0,59000.0,2,538,1,3,0.7200550600345869,-4273.278947753419,0.6822239188848558,15,1,0.9861752,Hibernating,Member,USR009928
218,0,44000.0,2,515,1,3,-0.4126459804154322,-480.68040997651684,0.44338648228402644,147,1,0.89068246,Hibernating,Member,USR008895
6,22,2016000.0,3,22320,4,12,0.21388447217530557,-201900.8319004713,0.2882893743105519,359,0,0.03511278,Champions,Platinum,USR001132
28,12,514000.0,1,5186,2,9,0.2190118026640485,-52087.457138670965,0.2262894434415623,337,0,0.22886695,At_Risk,Silver,USR002381
46,2,205000.0,4,2206,2,5,-2.176239472793324,-19226.62151009936,0.18808527379613385,319,0,0.480745,Hibernating,Silver,USR005690
14,11,339000.0,1,3223,2,9,10.937126851252113,32491.918689975497,0.6762958981432938,351,0,0.18410264,Loyal,Silver,USR003132
103,0,71000.0,1,640,1,3,0.015474044133915092,-793.1029159474979,0.5059859884105942,262,1,0.8468626,Hibernating,Member,USR008435
171,0,59000.0,3,528,1,3,-0.13276143071667437,4975.37695566977,0.21076322718533785,194,1,0.9594728,Hibernating,Member,USR009540
11,7,240000.0,4,2403,2,9,-0.6474659426701301,-150.84244156657394,0.06410893437477172,354,1,0.26623514,Loyal,Silver,USR007316
9,7,238000.0,2,1960,2,9,-7.158339772967125,24706.679031702806,0.17819170843039203,356,0,0.49288785,Loyal,Silver,USR006176
3,26,839000.0,4,6898,3,12,26.442421291400578,83.89261934609128,0.19298147459587017,362,0,0.016938964,Champions,Gold,USR001180
65,3,318000.0,2,3721,2,7,0.12834261544573933,30819.927783086405,0.3143322336678764,300,0,0.5815835,Hibernating,Silver,USR004591
22,8,429000.0,1,4416,2,8,-8.370910320850879,43967.031356791,0.0972581782820766,343,0,0.1910171,At_Risk,Silver,USR002743
5,3,88000.0,1,825,1,7,-1.768493155612488,-857.1665421299557,0.31251935430658373,360,1,0.40278453,Promising,Member,USR007003
76,3,113000.0,3,1210,1,6,2.3757091554501177,27.957661115363624,0.18590513561468186,289,1,0.66018337,Hibernating,Member,USR004658
90,0,59000.0,1,648,1,3,0.040638583795534346,-6950.875449651521,0.16716028377451653,275,1,0.84672475,Hibernating,Member,USR008439
15,3,130000.0,1,1469,1,7,-2.848693237026873,-600.9576288967385,0.11820939839916206,350,1,0.3659762,Promising,Member,USR006031
62,3,147000.0,4,1647,1,6,0.7304093591445564,-14893.142276808072,0.31238965962724663,303,0,0.68165183,Hibernating,Member,USR004358
69,3,300000.0,4,3337,2,7,0.6613516099944897,22.448919705427507,0.8020155003830781,296,1,0.32276586,Hibernating,Silver,USR004248
9,3,200000.0,1,2220,1,8,-3.074792657658688,19962.861555055613,0.41678342742777924,356,1,0.44249558,Promising,Member,USR006375
20,9,391000.0,2,3511,2,9,8.58751965670438,39433.1220569422,0.20318565317934928,345,1,0.17371064,Loyal,Silver,USR003916
232,0,72000.0,3,776,1,3,0.013170644373717613,-5823.960604601807,0.05085095956626478,133,1,0.9280526,Hibernating,Member,USR008595
24,13,545000.0,1,5922,2,9,14.050493594906555,-55070.256385023604,0.385703568496472,341,0,0.100553334,At_Risk,Silver,USR001709
69,2,205000.0,2,2153,2,5,1.6146910249373305,-19400.299962029676,0.20905991956256686,296,1,0.5945635,Hibernating,Silver,USR005629
80,3,239000.0,3,2821,2,5,-0.8879911234809463,22846.827405512246,0.6521386163896264,285,0,0.61295474,Hibernating,Silver,USR004852
271,0,37000.0,2,349,1,3,-0.38106672425704896,3926.375202840067,0.13306185437433157,94,1,0.9249585,Hibernating,Member,USR009088
24,13,719000.0,3,8114,3,10,0.06442481067795715,-1640.2155886257797,0.10613118321664913,341,1,0.09108555,At_Risk,Gold,USR002626
54,4,144000.0,2,1199,1,6,3.9302289785360482,14270.105389048791,0.5416519694607691,311,0,0.6407315,Hibernating,Member,USR005193
7,26,1242000.0,3,13320,3,12,0.4291866159860636,475.22958150662987,0.06286252370946023,358,0,0.016654618,Champions,Gold,USR000807
18,6,151000.0,2,1495,1,8,-5.0441969664683395,811.7403137671578,0.504380505893802,347,1,0.30103022,Loyal,Member,USR007155
16,14,582000.0,1,6154,2,10,-13.949196140654994,57886.887891471655,0.23259522049659032,349,0,0.16921818,Loyal,Silver,USR001822
19,8,614000.0,3,6055,3,10,-7.683988388191489,1110.5803175087353,0.12374639458286414,346,0,0.36659563,Loyal,Gold,USR003421
14,4,243000.0,2,2293,2,8,-0.23659155315355682,1073.0797439725925,0.18939461546341063,351,0,0.35954896,Promising,Silver,USR006091
14,4,239000.0,1,2222,2,7,5.152044891774595,76.38298968727418,0.49762423166363523,351,0,0.4158801,Promising,Silver,USR007538
11,14,477000.0,2,4816,2,11,0.2787042784255928,48517.20651749755,0.7698782886495021,354,1,0.12949629,Champions,Silver,USR003501
5,15,1096000.0,3,11268,3,12,-0.14239777832371658,109383.81653580627,0.19048798357380506,360,0,0.031805824,Champions,Gold,USR000815
75,4,340000.0,1,2997,2,7,3.4452722222768903,-33941.83828829582,0.01669427143829996,290,0,0.70692056,Hibernating,Silver,USR005181
12,11,411000.0,1,4314,2,9,0.9700783159175312,41.650920160711244,0.12769635967119294,353,0,0.12313436,Loyal,Silver,USR003996
83,5,349000.0,2,3377,2,6,4.800836493559186,989.2740452342163,0.20320124816437682,282,0,0.63071465,Hibernating,Silver,USR005112
162,0,14000.0,2,128,1,3,-0.12984343172053434,732.3012398511137,0.4745915844868678,203,1,0.8931238,Hibernating,Member,USR009501
88,4,220000.0,4,1899,2,5,4.262584656631084,113.16745942873679,0.020357762649209767,277,1,0.7340173,Hibernating,Silver,USR004262
1,21,1165000.0,1,9864,3,12,-20.818502148283656,-116420.96355538617,0.21824772129170483,364,0,0.3884357,Champions,Gold,USR000102
69,5,111000.0,4,942,1,5,-0.999172483572313,-34.381930295863036,0.3391606257104384,296,1,0.68380034,Hibernating,Member,USR004224
48,5,336000.0,1,3209,2,7,-5.012415157063324,-27.017167644053444,0.36051947761778697,317,1,0.6055664,Hibernating,Silver,USR004166
18,4,103000.0,1,831,1,6,-0.0973948106416178,10337.7805997975,0.2370634470784156,347,0,0.4047634,Promising,Member,USR007021
349,0,33000.0,3,380,1,3,0.1545234175120174,1037.6400147631857,0.2601772624378632,16,1,0.94844264,Hibernating,Member,USR008605
26,10,623000.0,2,6099,3,9,0.07991767595404872,61599.1363461718,0.6050795275079388,339,0,0.110360764,At_Risk,Gold,USR001868
85,4,230000.0,1,2283,2,5,-4.342220201043092,1182.2352190216611,0.13809288250293508,280,0,0.52682346,Hibernating,Silver,USR004890
14,7,245000.0,3,2044,2,9,0.6182447560920884,576.6495799790702,0.3346027581911004,351,1,0.368254,Loyal,Silver,USR006114
56,5,229000.0,1,1929,2,6,5.162625837927172,790.3860961551117,0.1679913124401659,309,0,0.46110097,Hibernating,Silver,USR004303
110,0,39000.0,2,375,1,3,0.872929485136568,1392.864689751377,0.23368891895861346,255,0,0.93874717,Hibernating,Member,USR008074
1,15,1980000.0,3,17627,4,12,-0.4949576565117744,354.17735389621004,0.5964102630142671,364,0,0.041498844,Champions,Platinum,USR000595
54,2,312000.0,1,3430,2,6,-2.118408921518429,1110.3101279378654,0.18526806593587564,311,1,0.62556046,Hibernating,Silver,USR004324
17,12,339000.0,4,3290,2,9,11.395570567689639,-183.90458054452395,0.46400316426596194,348,0,0.07043609,Loyal,Silver,USR002149
76,5,154000.0,1,1473,1,7,5.090455337612513,15353.6165212287,0.26952718240021295,289,0,0.68821937,At_Risk,Member,USR005536
20,7,236000.0,3,2079,2,8,-0.2276712115726563,-1298.1920150530232,0.26907037812031376,345,1,0.2832717,Loyal,Silver,USR006672
45,4,278000.0,3,2486,2,7,-0.4287212147736083,-399.93872710426734,0.41478379444756214,320,0,0.6541979,Hibernating,Silver,USR004463
10,20,2339000.0,2,19478,4,12,20.753264318156134,-1033.3002418218002,0.11312983199652031,355,0,0.061203554,Champions,Platinum,USR000869
4,7,109000.0,2,997,1,8,6.532703052550764,619.3173095995895,0.24334059198659552,361,1,0.4387505,Loyal,Member,USR007023
26,10,419000.0,3,3639,2,8,-8.687347209865544,-43349.51801637231,0.06894810251545298,339,0,0.09445019,At_Risk,Silver,USR002575
45,3,270000.0,2,3119,2,7,3.457826902129172,-818.3902547269871,0.41077364435285735,320,0,0.65726995,Hibernating,Silver,USR004277
21,13,430000.0,1,4445,2,10,0.0665832446813528,-40638.154313086736,0.08159032637154208,344,0,0.12772058,Loyal,Silver,USR002139
66,5,308000.0,3,3451,2,7,0.02364937156436396,841.1309417668084,0.5804833651687161,299,1,0.4823056,Hibernating,Silver,USR005790
103,0,20000.0,3,165,1,3,-0.6941462157424262,-685.9523765159017,0.23608739354101874,262,1,0.8408378,Hibernating,Member,USR009945
193,0,41000.0,2,472,1,3,-0.09449062225631215,-250.45860399592772,0.40521548310759936,172,0,0.95247656,Hibernating,Member,USR009539
58,4,292000.0,3,3287,2,7,3.803885194327988,-30499.88491497208,0.22399365166934468,307,0,0.6812044,Hibernating,Silver,USR005337
45,3,129000.0,3,1334,1,6,3.616519566725473,12970.686700756543,0.5382617280258197,320,1,0.67729557,Hibernating,Member,USR005732
12,12,543000.0,1,5179,2,10,-0.014675851057847274,1086.7689645371947,0.5363222426125082,353,0,0.17138034,Loyal,Silver,USR003684
60,3,329000.0,1,2687,2,7,-3.2948796203335675,32857.575965416756,0.09526339084727706,305,0,0.52370775,Hibernating,Silver,USR004581
72,2,241000.0,4,2760,2,6,1.9469339961938419,23728.458662227287,0.3328234648674563,293,1,0.5351084,Hibernating,Silver,USR004378
17,5,204000.0,4,2081,2,7,0.7544594471334517,-19544.538135808503,0.16713742785021296,348,0,0.26760674,Promising,Silver,USR006211
71,3,232000.0,2,2107,2,6,-0.10445897868543587,22857.972799751944,0.3146273416208125,294,0,0.75454384,Hibernating,Silver,USR005151
320,0,78000.0,1,768,1,3,-0.4017654807135461,-9111.126949731419,0.1826456395031179,45,1,0.8749075,Hibernating,Member,USR008627
5,6,95000.0,3,799,1,8,-0.17256861523829523,449.8181562319131,0.06442792960762288,360,0,0.3225418,Loyal,Member,USR006229
209,0,63000.0,1,532,1,3,-0.17421397514579703,-6374.748619902563,0.3151862899861558,156,1,0.9231886,Hibernating,Member,USR008337
18,3,184000.0,3,1901,1,7,0.18259052015132304,19300.84235497985,0.30249518670609626,347,0,0.40999746,Promising,Member,USR006575
23,8,731000.0,2,7763,3,9,-0.2619215851566976,72690.69811176603,0.22440706466908494,342,0,0.09092629,At_Risk,Gold,USR003932
8,4,220000.0,2,2634,2,8,-0.022283449712741,-1139.457244552542,0.25518234632856396,357,0,0.30488384,Promising,Silver,USR006849
12,20,1738000.0,3,17599,4,11,0.17738643431400428,-1055.8556403476925,0.03204534035125589,353,0,0.03053278,Loyal,Platinum,USR000638
19,6,133000.0,1,1187,1,8,-5.651380976804844,-12281.075410864307,0.26465055096709994,346,1,0.24470109,Loyal,Member,USR006871
24,9,658000.0,3,6494,3,9,10.00423650549085,-1301.1841325285654,0.075896222555154,341,0,0.15783878,At_Risk,Gold,USR003533
83,5,225000.0,3,2134,2,6,-3.788446934693223,-23532.423335664553,0.2924962743112695,282,0,0.53265214,At_Risk,Silver,USR005596
226,0,53000.0,3,425,1,3,-0.5207264758874093,-6133.898685066781,0.16945431749305048,139,1,0.9128412,Hibernating,Member,USR009632
13,19,2258000.0,3,18986,4,11,-0.12730399300694178,812.1964425068829,0.09130866738193244,352,0,0.106695004,Loyal,Platinum,USR001454
60,3,173000.0,1,1859,1,6,2.6899885254616445,-970.0205758003195,0.19536353405177156,305,1,0.5691302,Hibernating,Member,USR005637
86,5,187000.0,2,1586,1,5,0.12479623803719168,-19596.806378665828,0.46026605382444347,279,0,0.49757212,Hibernating,Member,USR005806
6,7,225000.0,2,2210,2,9,-0.9579345131542242,21396.401040814097,0.3009477493451387,359,0,0.2858922,Loyal,Silver,USR007900
26,8,800000.0,2,8864,3,9,0.12363572605437795,-82090.85479731312,0.2713170878779123,339,0,0.06860423,At_Risk,Gold,USR003351
10,10,742000.0,2,5964,3,11,0.49228492297859927,-258.5646312293555,0.22411013244609207,355,0,0.22198775,Champions,Gold,USR002140
12,11,369000.0,3,3236,2,9,-11.208157628672014,-38881.04717707322,0.6636376276506034,353,0,0.23014903,Loyal,Silver,USR003583
12,8,416000.0,1,3498,2,9,-8.16230983719897,962.5882139842246,0.4977735824516302,353,0,0.20114794,Loyal,Silver,USR003647
61,4,297000.0,1,3537,2,7,0.6838256519679862,-29356.27532244207,0.01050754859254043,304,0,0.61486167,Hibernating,Silver,USR004492
9,27,2410000.0,2,26526,4,12,-27.198041983039634,-957.1506007003347,0.17502708297718114,356,0,0.02734859,Champions,Platinum,USR001378
86,2,346000.0,1,3846,2,5,-0.4953116116886288,-33983.838769485206,0.5503674275886774,279,1,0.51332337,Hibernating,Silver,USR004975
298,0,53000.0,3,532,1,3,0.6575240297621008,-5316.533589597654,0.4109777976082158,67,1,0.964959,Hibernating,Member,USR008735
11,14,620000.0,1,6147,3,12,-0.12817782142657316,-62023.764587902755,0.08218153259269326,354,0,0.21739,Champions,Gold,USR003831
19,7,142000.0,3,1531,1,8,-6.284055468112744,-916.0355644463679,0.2649982790823736,346,0,0.3276866,Loyal,Member,USR007560
13,3,192000.0,2,1738,1,7,-0.16353671543189324,19137.317657051575,0.19801470180671818,352,0,0.4823529,Promising,Member,USR006947
310,0,57000.0,2,481,1,3,0.7953978710856263,-422.3210581102033,0.5505315787228446,55,1,0.9560128,Hibernating,Member,USR009700
5,26,1596000.0,1,18596,4,12,0.21245980119684185,-158571.18667596194,0.08658241791584802,360,0,0.026721328,Champions,Platinum,USR001276
12,10,553000.0,2,5306,2,9,-9.194961938405175,1788.459377133759,0.0945455783602041,353,0,0.13098852,Loyal,Silver,USR002049
211,0,12000.0,2,130,1,3,0.4905748577851765,-1530.840466081193,0.6067217362818697,154,1,0.9426564,Hibernating,Member,USR008138
26,8,570000.0,3,6676,2,8,-0.02893307960717051,-57176.54970898298,0.14883557817023202,339,0,0.18448552,At_Risk,Silver,USR003514
9,21,1785000.0,2,17059,4,12,21.522490247566598,180673.48282994446,0.2634888249329392,356,0,0.02164707,Champions,Platinum,USR000844
22,14,441000.0,2,3707,2,9,-14.23927713335886,1127.8855326474513,0.3045748262736283,343,0,0.111873165,At_Risk,Silver,USR002889
23,11,501000.0,4,4443,2,8,10.402212335888278,-51486.96630302237,0.12234042936266235,342,0,0.19438852,At_Risk,Silver,USR002097
8,13,733000.0,2,8664,3,12,12.445195316048485,72617.88534068748,0.7050275700416735,357,1,0.026991827,Champions,Gold,USR001786
6,3,224000.0,1,2386,2,8,0.6969622652705364,24008.554236738655,0.32833617654045544,359,0,0.46946692,Promising,Silver,USR006900
4,22,1854000.0,4,15426,4,12,0.4540113312680956,1222.6252762759252,0.3350216914442484,361,0,0.04348749,Champions,Platinum,USR001056
107,0,21000.0,3,197,1,3,0.21727004862714516,-2625.3600037300184,0.239623549183686,258,0,0.88708824,Hibernating,Member,USR008842
10,15,1632000.0,3,13881,4,12,14.869109638828647,163859.53852559143,0.16915187034045118,355,0,0.04136323,Champions,Platinum,USR001118
339,0,2000.0,1,18,1,3,0.42981539342742303,943.824460633133,0.11768228661333853,26,1,0.9203613,Hibernating,Member,USR008574
125,0,5000.0,3,51,1,3,-0.060868626891812744,-1123.14789013217,0.24807256501711067,240,0,0.9220672,Hibernating,Member,USR009099
267,0,72000.0,2,577,1,3,0.779147478386224,7244.496835712037,0.2166947916643052,98,1,0.94154346,Hibernating,Member,USR008351
70,5,301000.0,3,2785,2,7,-0.37184995845259167,30185.569740756215,0.19184002157788307,295,0,0.63698804,Hibernating,Silver,USR004160
258,0,31000.0,2,310,1,3,0.48110528929054897,4727.119424390388,0.16101561361490108,107,1,0.95713764,Hibernating,Member,USR009258
73,2,223000.0,2,2410,2,5,1.9642071535530605,-20426.58487638785,0.6342963030295096,292,0,0.47981262,Hibernating,Silver,USR005003
235,0,30000.0,4,355,1,3,-0.15485540590328628,-2466.1623002519596,0.10377847644598269,130,1,0.96366376,Hibernating,Member,USR008555
2,24,1884000.0,1,18089,4,12,23.782589693566944,-187064.0394438794,0.3785236418514339,363,0,0.06458885,Champions,Platinum,USR000287
18,6,179000.0,1,1670,1,8,0.29322656516680506,1704.324515760631,0.21354472051249826,347,1,0.25437346,Loyal,Member,USR007554
51,2,149000.0,1,1324,1,5,-1.3557831887483056,-14620.584465396369,0.09044533387097861,314,0,0.6233071,Hibernating,Member,USR004712
103,0,41000.0,1,378,1,3,-0.2886710078541669,-3376.6824211109806,0.12652399997135533,262,1,0.91130865,Hibernating,Member,USR009681
19,9,323000.0,3,3411,2,9,-0.08601568105783475,32261.33522532077,0.21839814398432697,346,1,0.23757829,Loyal,Silver,USR001939
63,3,191000.0,3,2099,1,6,-2.5181310614134462,-112.36035302542442,0.243984663606051,302,0,0.6572965,Hibernating,Member,USR005626
19,12,533000.0,1,4524,2,10,12.556030340016578,-52337.188767176034,0.047143468864511026,346,0,0.043790534,Loyal,Silver,USR003292
23,11,782000.0,2,7165,3,9,0.3737730628932297,1830.0162861151487,0.3723351063339092,342,0,0.095458165,At_Risk,Gold,USR003467
7,6,209000.0,1,1899,2,9,-6.397587506206917,20373.504425894786,0.4323551315632263,358,0,0.45997065,Loyal,Silver,USR006546
69,4,128000.0,2,1439,1,6,-4.19354212223747,-12388.351434837055,0.11702713851667935,296,0,0.646011,Hibernating,Member,USR004697
346,0,27000.0,1,269,1,3,0.7109465443521713,-2133.995392000717,0.14488146443694214,19,1,0.9708209,Hibernating,Member,USR008335
5,19,1441000.0,2,17253,3,12,-1.0360675580482435,-143091.95470726714,0.562847967483169,360,0,0.044353776,Champions,Gold,USR000758
5,21,838000.0,2,7786,3,12,-20.922162306155805,-83297.27493959459,0.1580296635470869,360,0,0.123498805,Champions,Gold,USR000922
75,2,340000.0,2,3852,2,6,-1.0263912165852627,1436.158506374239,0.34865478787369514,290,0,0.34683883,Hibernating,Silver,USR005846
88,2,287000.0,1,3289,2,5,-0.7617989053340833,-29085.328775653226,0.49060091423737073,277,1,0.7286463,Hibernating,Silver,USR005538
13,27,1919000.0,3,15395,4,11,-0.5368464230987321,-190130.93794684715,0.26732070323193735,352,0,0.04499164,Loyal,Platinum,USR001452
8,6,90000.0,2,891,1,8,4.8154878442093745,-1528.0387727866134,0.11668216356622277,357,0,0.59208405,Loyal,Member,USR007780
19,5,98000.0,4,787,1,6,4.902707668480166,693.2893586946344,0.35123211546717115,346,0,0.54742104,Promising,Member,USR006969
13,12,491000.0,1,4429,2,10,11.32172747385673,-48687.49640513586,0.23002165876926606,352,0,0.07942657,Loyal,Silver,USR002151
17,9,697000.0,1,5952,3,10,-8.717611867842924,-70591.35968075207,0.33255246624080814,348,0,0.16744664,Loyal,Gold,USR003017
27,12,790000.0,1,6573,3,10,-0.7228051003882813,778.1304493544576,0.2327005329363009,338,0,0.24870268,At_Risk,Gold,USR002396
285,0,70000.0,4,817,1,3,-1.051300345960511,1314.3461137165239,0.579812899288392,80,1,0.85598284,Hibernating,Member,USR008334
25,12,319000.0,2,2790,2,9,-11.41561554149444,-31398.39551167864,0.18728239776550212,340,0,0.4781983,At_Risk,Silver,USR003099
60,3,125000.0,1,1334,1,6,-3.235424915061142,-12090.130010725034,0.21146492934322744,305,1,0.54261404,Hibernating,Member,USR004078
25,13,553000.0,1,4787,2,9,0.5642728887655932,56168.336894287386,0.3170031549458666,340,0,0.15092799,At_Risk,Silver,USR003230
237,0,58000.0,1,669,1,3,0.26723426753425555,-6229.89402870384,0.24150441720951482,128,1,0.9159744,Hibernating,Member,USR008892
15,10,520000.0,2,5668,2,9,-9.304004211909334,-52527.553698139614,0.366306266763414,350,0,0.13695626,Loyal,Silver,USR002365
78,2,246000.0,1,2675,2,6,1.7162763593858241,-1241.4830859405092,0.40943572574360754,287,0,0.651102,Hibernating,Silver,USR004393
13,12,350000.0,3,3665,2,10,-11.955385856562625,-35213.29152514806,0.5009881848380756,352,0,0.22903064,Loyal,Silver,USR001764
118,0,79000.0,1,818,1,3,0.9916363279603801,-347.7911290526606,0.25985304936595877,247,1,0.8678223,Hibernating,Member,USR008190
8,4,191000.0,3,1588,1,8,-0.233113695858556,19946.071629914637,0.6547206115569177,357,0,0.42389876,Promising,Member,USR007092
20,14,546000.0,3,5952,2,10,-0.26088332864953584,702.1141391767522,0.16665866538334215,345,0,0.2249544,Loyal,Silver,USR002968
8,28,1728000.0,3,18408,4,12,-27.755094372602994,449.2209787288519,0.12648660195686628,357,0,0.032826524,Champions,Platinum,USR000094
4,24,1847000.0,2,20274,4,12,0.5165949321815739,328.2670454571502,0.5661692452981504,361,0,0.028968012,Champions,Platinum,USR000334
218,0,25000.0,3,288,1,3,-0.4350815788899511,-1872.758778909045,0.21310826664773486,147,1,0.883676,Hibernating,Member,USR009133
13,9,410000.0,1,3657,2,9,0.4605265640239626,178.44181421305768,0.1671984028706633,352,0,0.107225746,Loyal,Silver,USR002347
20,5,165000.0,1,1429,1,7,0.2731994758336358,520.0464941938939,0.3882170007211285,345,0,0.30536035,Promising,Member,USR007211
11,28,2166000.0,3,21336,4,12,28.22242911029916,37.12491795803734,0.038113417902039454,354,0,0.014908948,Champions,Platinum,USR000071
13,7,164000.0,2,1336,1,8,-7.069283811698705,-243.893539629392,0.4359340514114689,352,1,0.27606446,Loyal,Member,USR007848
29,10,711000.0,3,8299,3,9,-9.72861266304372,71487.78682688992,0.23759477701059706,336,0,0.053617895,At_Risk,Gold,USR003632
11,25,2060000.0,4,22307,4,12,-24.327783045958498,-206456.15080718003,0.23405994978499128,354,0,0.027518988,Champions,Platinum,USR000086
64,2,114000.0,3,1309,1,5,-2.56586209429983,-10192.046523947423,0.198620070003886,301,1,0.6670209,Hibernating,Member,USR004212
191,0,48000.0,1,409,1,3,-0.40270083503279036,-1766.528923419959,0.14979743904932016,174,1,0.9347729,Hibernating,Member,USR009045
57,4,347000.0,3,2787,2,7,-4.22535327958863,-959.0975411465015,0.6727263649477974,308,0,0.40460113,Hibernating,Silver,USR005302
29,8,624000.0,3,5427,3,9,0.23640753496391625,-225.19942918320552,0.12437269625760367,336,0,0.16831176,At_Risk,Gold,USR003991
12,7,174000.0,1,1874,1,8,1.293635727922655,-18030.866304603296,0.10834350232853683,353,0,0.31584316,Loyal,Member,USR007421
9,29,1105000.0,4,13079,3,12,-27.841241884401573,109325.77771805317,0.23139286270561962,356,0,0.10019068,Champions,Gold,USR000115
9,11,324000.0,3,3580,2,10,-0.47138762011523727,-1392.370782310297,0.16022580610065193,356,0,0.17690341,Champions,Silver,USR001754
53,3,175000.0,1,1724,1,6,3.1319095428396704,-1154.113226794755,0.3555451688108887,312,0,0.52445906,Hibernating,Member,USR005650
3,24,1724000.0,3,14567,4,12,-24.202319260020474,173296.61358982514,0.09830489556463089,362,0,0.021921886,Champions,Platinum,USR001038
111,0,26000.0,4,258,1,3,1.3451575036443468,1241.9075306547247,0.3380970928123772,254,1,0.9646023,Hibernating,Member,USR008140
52,5,112000.0,3,1302,1,5,-4.315452708618574,-10861.398753679267,0.19323616036472677,313,0,0.49686113,Hibernating,Member,USR004867
16,8,719000.0,1,8516,3,10,8.832320910983137,-72790.82266800024,0.29996354017860904,349,1,0.107224986,Loyal,Gold,USR003070
176,0,4000.0,3,32,1,3,0.015810986955123885,-71.7644338397451,0.5820777084792639,189,1,0.9149261,Hibernating,Member,USR009689
15,8,568000.0,2,5280,2,9,-7.981223461669718,-57665.56282639641,0.2615212993022953,350,0,0.13367298,Loyal,Silver,USR001662
166,0,78000.0,1,906,1,3,-0.4638571461421842,8671.963381767242,0.43458824291790565,199,1,0.90070707,Hibernating,Member,USR009372
67,4,201000.0,2,2379,2,6,-4.470766960133871,-21094.913675961732,0.8082953392698338,298,0,0.26212263,Hibernating,Silver,USR004756
56,2,215000.0,1,2395,2,5,-0.09840556154881348,-20224.102615449305,0.3653724773304723,309,1,0.572046,Hibernating,Silver,USR004790
21,10,572000.0,2,4781,2,9,-10.183170838568879,976.9289028134742,0.34306272887221356,344,0,0.19446608,Loyal,Silver,USR003914
47,2,258000.0,1,2451,2,6,-2.2707365032535844,25504.831402034222,0.16172256255550208,318,0,0.65247107,Hibernating,Silver,USR004467
19,11,474000.0,2,4844,2,9,-0.3438921474127155,-1220.8875198140117,0.47990346885592866,346,0,0.13484474,Loyal,Silver,USR003063
17,9,604000.0,2,4964,3,10,-0.5775042486999513,1195.8591569425191,0.28937164323828224,348,0,0.25899208,Loyal,Gold,USR003415
11,18,1869000.0,1,19515,4,12,17.506067044930113,-186035.48413423132,0.0717689010098628,354,0,0.045889817,Champions,Platinum,USR000971
83,4,241000.0,1,2215,2,6,4.103441264878395,-24978.339750267853,0.30124344275536313,282,1,0.55792975,Hibernating,Silver,USR004494
171,0,53000.0,1,486,1,3,1.0022116518375854,1710.8486562463704,0.26966821611317476,194,1,0.9354033,Hibernating,Member,USR009834
69,5,241000.0,2,2437,2,6,5.101037253080657,23097.09115921977,0.4484832817850139,296,0,0.60723025,Hibernating,Silver,USR005365
26,13,536000.0,2,5186,2,9,-0.3049513534746011,-52970.501775919125,0.18235625444406142,339,0,0.19027811,At_Risk,Silver,USR002162
5,26,912000.0,4,10746,3,12,0.2738694893687803,670.7057653991766,0.43762876617953833,360,0,0.01642982,Champions,Gold,USR000718
26,13,505000.0,1,5435,2,9,1.104927832874232,1557.0271522103124,0.07136668510222294,339,0,0.11686525,At_Risk,Silver,USR003787
27,14,388000.0,1,3369,2,9,-13.903569078424905,-38926.98643427991,0.38542860311744903,338,0,0.17268437,At_Risk,Silver,USR001536
