user_id,recency_days,frequency_monthly,monetary_monthly,n_services,tier,city,churn_label,segment_true,R,F,M,E,RFM_score,RFME_score,segment_rfm,ovo_points_balance,cluster_kmeans,services_used,monetary_monthly_raw
USR003638,27,12,567000.0,3,Silver,Surabaya,0,Loyal,2,4,3,3,9,12,At_Risk,5369,4,GrabMart|GrabBike|GrabExpress,567000.0
USR001266,10,15,1239000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,12502,1,GrabCar|GrabMart,1239000.0
USR001560,24,13,429000.0,1,Silver,Bandung,0,Loyal,2,4,3,1,9,10,At_Risk,4350,2,GrabMart,429000.0
USR007179,6,3,191000.0,3,Member,Surabaya,0,Promising,4,2,2,3,8,11,Promising,1864,4,GrabCar|GrabBike|GrabFood,191000.0
USR004109,58,4,142000.0,1,Member,Jakarta,1,At_Risk,2,2,2,1,6,7,Hibernating,1670,0,GrabCar,142000.0
USR007867,16,4,154000.0,2,Member,Jakarta,0,Promising,3,2,2,2,7,9,Promising,1730,0,GrabMart|GrabCar,154000.0
USR004904,68,2,281000.0,1,Silver,Bandung,1,At_Risk,2,1,3,1,6,7,Hibernating,2427,0,GrabExpress,281000.0
USR007294,9,7,191000.0,1,Member,Jakarta,0,Promising,4,3,2,1,9,10,Loyal,2009,0,GrabExpress,191000.0
USR000514,4,24,2018000.0,4,Platinum,Bandung,0,Champions,4,4,4,4,12,16,Champions,18326,1,GrabBike|GrabCar|GrabMart|GrabExpress,2018000.0
USR000894,2,20,874000.0,3,Gold,Bekasi,0,Champions,4,4,4,3,12,15,Champions,7624,2,GrabCar|GrabBike|GrabMart,874000.0
USR000021,8,27,1232000.0,4,Gold,Bekasi,0,Champions,4,4,4,4,12,16,Champions,13812,1,GrabFood|GrabBike|GrabCar|GrabMart,1232000.0
USR000899,12,22,2406000.0,4,Platinum,Surabaya,0,Champions,3,4,4,4,11,15,Loyal,27172,1,GrabFood|GrabCar|GrabBike|GrabMart,2406000.0
USR000207,7,18,1821000.0,3,Platinum,Jakarta,0,Champions,4,4,4,3,12,15,Champions,17575,1,GrabExpress|GrabMart|GrabCar,1821000.0
USR000458,13,29,1629000.0,2,Platinum,Jakarta,0,Champions,3,4,4,2,11,13,Loyal,17242,1,GrabExpress|GrabMart,1629000.0
USR002430,15,14,310000.0,2,Silver,Bekasi,0,Loyal,3,4,3,2,10,12,Loyal,2879,2,GrabFood|GrabExpress,310000.0
USR008442,130,0,2000.0,1,Member,Surabaya,0,Hibernating,1,1,1,1,3,4,Hibernating,20,0,GrabCar,2000.0
USR003389,19,9,517000.0,1,Silver,Jakarta,0,Loyal,3,3,3,1,9,10,Loyal,4732,2,GrabFood,517000.0
USR003911,25,12,626000.0,4,Gold,Jakarta,0,Loyal,2,4,4,4,10,14,At_Risk,6241,4,GrabExpress|GrabCar|GrabBike|GrabFood,626000.0
USR005383,72,5,295000.0,2,Silver,Jakarta,1,At_Risk,2,3,3,2,8,10,At_Risk,3129,0,GrabBike|GrabCar,295000.0
USR000552,12,20,1505000.0,3,Platinum,Jakarta,0,Champions,3,4,4,3,11,14,Loyal,18015,1,GrabExpress|GrabCar|GrabMart,1505000.0
USR003144,12,10,313000.0,1,Silver,Bandung,0,Loyal,3,3,3,1,9,10,Loyal,3066,2,GrabMart,313000.0
USR006917,4,4,89000.0,1,Member,Bekasi,0,Promising,4,2,1,1,7,8,Promising,1017,0,GrabBike,89000.0
USR002056,29,10,797000.0,1,Gold,Medan,1,Loyal,2,3,4,1,9,10,At_Risk,7894,2,GrabCar,797000.0
USR001925,9,9,650000.0,2,Gold,Bekasi,0,Loyal,4,3,4,2,11,13,Champions,7273,2,GrabMart|GrabBike,650000.0
USR000634,9,16,994000.0,3,Gold,Jakarta,0,Champions,4,4,4,3,12,15,Champions,9282,2,GrabMart|GrabCar|GrabExpress,994000.0
USR006082,11,4,98000.0,1,Member,Surabaya,0,Promising,4,2,1,1,7,8,Promising,1109,0,GrabMart,98000.0
USR009270,107,0,71000.0,2,Member,Jakarta,0,Hibernating,1,1,1,2,3,5,Hibernating,729,0,GrabExpress|GrabBike,71000.0
USR009678,322,0,33000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,372,3,GrabCar,33000.0
USR000105,12,19,971000.0,3,Gold,Bekasi,0,Champions,3,4,4,3,11,14,Loyal,9285,1,GrabExpress|GrabMart|GrabFood,971000.0
USR003041,27,8,333000.0,4,Silver,Jakarta,0,Loyal,2,3,3,4,8,12,At_Risk,3813,4,GrabMart|GrabBike|GrabExpress|GrabCar,333000.0
USR001709,24,13,545000.0,1,Silver,Jakarta,0,Loyal,2,4,3,1,9,10,At_Risk,5922,2,GrabBike,545000.0
USR000089,9,22,1209000.0,3,Gold,Bandung,0,Champions,4,4,4,3,12,15,Champions,13651,1,GrabBike|GrabExpress|GrabCar,1209000.0
USR007014,3,5,132000.0,1,Member,Jakarta,0,Promising,4,3,2,1,9,10,Loyal,1276,0,GrabExpress,132000.0
USR003174,19,12,643000.0,3,Gold,Bandung,0,Loyal,3,4,4,3,11,14,Loyal,6401,4,GrabBike|GrabMart|GrabCar,643000.0
USR000917,13,25,1068000.0,3,Gold,Bandung,0,Champions,3,4,4,3,11,14,Loyal,8761,1,GrabFood|GrabMart|GrabCar,1068000.0
USR007833,19,7,168000.0,1,Member,Medan,0,Promising,3,3,2,1,8,9,Loyal,1753,0,GrabExpress,168000.0
USR006732,4,7,192000.0,3,Member,Jakarta,0,Promising,4,3,2,3,9,12,Loyal,1639,4,GrabBike|GrabMart|GrabExpress,192000.0
USR001949,18,8,486000.0,2,Silver,Jakarta,0,Loyal,3,3,3,2,9,11,Loyal,5573,2,GrabExpress|GrabBike,486000.0
USR006368,17,5,115000.0,4,Member,Bandung,0,Promising,3,3,2,4,8,12,Loyal,967,4,GrabBike|GrabMart|GrabExpress|GrabFood,115000.0
USR000001,13,16,890000.0,4,Gold,Bandung,0,Champions,3,4,4,4,11,15,Loyal,8558,4,GrabCar|GrabBike|GrabExpress|GrabFood,890000.0
USR008032,242,0,69000.0,4,Member,Jakarta,1,Hibernating,1,1,1,4,3,7,Hibernating,597,3,GrabExpress|GrabCar|GrabMart|GrabFood,69000.0
USR006047,10,5,186000.0,1,Member,Jakarta,1,Promising,4,3,2,1,9,10,Loyal,1579,0,GrabMart,186000.0
USR002720,18,11,332000.0,2,Silver,Surabaya,0,Loyal,3,3,3,2,9,11,Loyal,3842,2,GrabExpress|GrabBike,332000.0
USR009812,321,0,42000.0,2,Member,Bekasi,1,Hibernating,1,1,1,2,3,5,Hibernating,423,3,GrabFood|GrabExpress,42000.0
USR003117,10,10,791000.0,2,Gold,Jakarta,0,Loyal,4,3,4,2,11,13,Champions,6381,2,GrabBike|GrabFood,791000.0
USR009465,279,0,44000.0,4,Member,Jakarta,1,Hibernating,1,1,1,4,3,7,Hibernating,499,3,GrabFood|GrabCar|GrabBike|GrabMart,44000.0
USR003762,29,14,327000.0,3,Silver,Bekasi,0,Loyal,2,4,3,3,9,12,At_Risk,3921,4,GrabFood|GrabMart|GrabCar,327000.0
USR000213,4,28,1439000.0,2,Gold,Surabaya,0,Champions,4,4,4,2,12,14,Champions,14358,1,GrabMart|GrabBike,1439000.0
USR000778,10,23,1708000.0,2,Platinum,Bandung,0,Champions,4,4,4,2,12,14,Champions,16870,1,GrabFood|GrabCar,1708000.0
USR003496,20,9,322000.0,1,Silver,Jakarta,0,Loyal,3,3,3,1,9,10,Loyal,2946,2,GrabExpress,322000.0
USR008817,118,0,14000.0,2,Member,Jakarta,0,Hibernating,1,1,1,2,3,5,Hibernating,112,0,GrabCar|GrabExpress,14000.0
USR002043,16,12,706000.0,3,Gold,Jakarta,0,Loyal,3,4,4,3,11,14,Loyal,6352,4,GrabBike|GrabMart|GrabExpress,706000.0
USR005420,69,4,143000.0,3,Member,Jakarta,1,At_Risk,2,2,2,3,6,9,Hibernating,1266,4,GrabBike|GrabExpress|GrabFood,143000.0
USR006154,3,7,250000.0,1,Silver,Bekasi,1,Promising,4,3,3,1,10,11,Champions,2589,0,GrabExpress,250000.0
USR008357,189,0,45000.0,3,Member,Jakarta,1,Hibernating,1,1,1,3,3,6,Hibernating,400,3,GrabBike|GrabMart|GrabExpress,45000.0
USR008707,195,0,56000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,570,3,GrabBike|GrabCar,56000.0
USR008465,355,0,3000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,27,3,GrabMart|GrabFood,3000.0
USR004167,48,5,220000.0,2,Silver,Jakarta,0,At_Risk,2,3,2,2,7,9,At_Risk,2055,0,GrabFood|GrabExpress,220000.0
USR003788,11,14,585000.0,1,Silver,Jakarta,0,Loyal,4,4,3,1,11,12,Champions,4995,2,GrabExpress,585000.0
USR000583,6,18,2341000.0,1,Platinum,Jakarta,0,Champions,4,4,4,1,12,13,Champions,23034,1,GrabCar,2341000.0
USR009911,201,0,13000.0,2,Member,Surabaya,0,Hibernating,1,1,1,2,3,5,Hibernating,145,3,GrabMart|GrabBike,13000.0
USR009986,324,0,68000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,778,3,GrabMart|GrabCar,68000.0
USR000116,10,28,841000.0,4,Gold,Jakarta,0,Champions,4,4,4,4,12,16,Champions,7472,1,GrabExpress|GrabFood|GrabCar|GrabBike,841000.0
USR006644,18,3,129000.0,3,Member,Bandung,0,Promising,3,2,2,3,7,10,Promising,1470,4,GrabExpress|GrabMart|GrabBike,129000.0
USR009033,318,0,68000.0,3,Member,Jakarta,1,Hibernating,1,1,1,3,3,6,Hibernating,673,3,GrabBike|GrabFood|GrabMart,68000.0
USR009951,355,0,73000.0,3,Member,Bandung,1,Hibernating,1,1,1,3,3,6,Hibernating,772,3,GrabFood|GrabMart|GrabBike,73000.0
USR008959,109,0,40000.0,2,Member,Bandung,1,Hibernating,1,1,1,2,3,5,Hibernating,320,0,GrabExpress|GrabMart,40000.0
USR001763,21,9,377000.0,3,Silver,Medan,0,Loyal,3,3,3,3,9,12,Loyal,4130,4,GrabFood|GrabBike|GrabCar,377000.0
USR001875,22,13,641000.0,2,Gold,Jakarta,1,Loyal,2,4,4,2,10,12,At_Risk,7375,2,GrabBike|GrabMart,641000.0
USR003224,14,11,565000.0,1,Silver,Bandung,0,Loyal,3,3,3,1,9,10,Loyal,5726,2,GrabCar,565000.0
USR000526,8,26,881000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,7211,2,GrabFood|GrabExpress,881000.0
USR007725,10,4,172000.0,1,Member,Bandung,1,Promising,4,2,2,1,8,9,Promising,1841,0,GrabExpress,172000.0
USR002946,17,10,451000.0,2,Silver,Jakarta,0,Loyal,3,3,3,2,9,11,Loyal,4350,2,GrabExpress|GrabFood,451000.0
USR004473,59,5,155000.0,1,Member,Bandung,0,At_Risk,2,3,2,1,7,8,At_Risk,1827,0,GrabMart,155000.0
USR005655,49,3,241000.0,1,Silver,Medan,0,At_Risk,2,2,3,1,7,8,Hibernating,2236,0,GrabBike,241000.0
USR006059,10,4,109000.0,1,Member,Medan,0,Promising,4,2,1,1,7,8,Promising,1282,0,GrabExpress,109000.0
USR000959,6,15,852000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,7696,2,GrabBike|GrabCar,852000.0
USR006342,15,5,183000.0,1,Member,Jakarta,0,Promising,3,3,2,1,8,9,Loyal,2070,0,GrabMart,183000.0
USR003633,10,14,318000.0,2,Silver,Jakarta,0,Loyal,4,4,3,2,11,13,Champions,2635,2,GrabCar|GrabBike,318000.0
USR001050,2,24,1009000.0,4,Gold,Jakarta,0,Champions,4,4,4,4,12,16,Champions,10254,1,GrabBike|GrabCar|GrabMart|GrabExpress,1009000.0
USR003380,13,8,585000.0,1,Silver,Jakarta,0,Loyal,3,3,3,1,9,10,Loyal,6320,2,GrabBike,585000.0
USR003676,25,13,385000.0,1,Silver,Medan,0,Loyal,2,4,3,1,9,10,At_Risk,4337,2,GrabMart,385000.0
USR005776,88,5,257000.0,2,Silver,Bandung,0,At_Risk,1,3,3,2,7,9,At_Risk,2141,0,GrabBike|GrabFood,257000.0
USR009045,191,0,48000.0,1,Member,Bekasi,1,Hibernating,1,1,1,1,3,4,Hibernating,409,3,GrabFood,48000.0
USR006573,17,6,219000.0,3,Silver,Jakarta,1,Promising,3,3,2,3,8,11,Loyal,2063,4,GrabBike|GrabFood|GrabMart,219000.0
USR005179,71,5,261000.0,2,Silver,Jakarta,1,At_Risk,2,3,3,2,8,10,At_Risk,2553,0,GrabFood|GrabExpress,261000.0
USR001607,27,9,333000.0,2,Silver,Jakarta,0,Loyal,2,3,3,2,8,10,At_Risk,3883,2,GrabMart|GrabCar,333000.0
USR003610,20,10,673000.0,2,Gold,Jakarta,0,Loyal,3,3,4,2,10,12,Loyal,7047,2,GrabMart|GrabBike,673000.0
USR009758,90,0,6000.0,1,Member,Medan,1,Hibernating,1,1,1,1,3,4,Hibernating,66,0,GrabMart,6000.0
USR006635,6,4,160000.0,4,Member,Jakarta,0,Promising,4,2,2,4,8,12,Promising,1859,4,GrabExpress|GrabFood|GrabBike|GrabCar,160000.0
USR009997,278,0,53000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,437,3,GrabCar|GrabMart,53000.0
USR000791,2,29,1426000.0,2,Gold,Bekasi,0,Champions,4,4,4,2,12,14,Champions,15636,1,GrabCar|GrabFood,1426000.0
USR003056,27,11,349000.0,4,Silver,Surabaya,0,Loyal,2,3,3,4,8,12,At_Risk,3532,4,GrabMart|GrabFood|GrabBike|GrabExpress,349000.0
USR001980,8,9,471000.0,3,Silver,Jakarta,0,Loyal,4,3,3,3,10,13,Champions,5401,4,GrabBike|GrabMart|GrabExpress,471000.0
USR003598,8,12,453000.0,3,Silver,Bandung,0,Loyal,4,4,3,3,11,14,Champions,5295,4,GrabFood|GrabMart|GrabBike,453000.0
USR000933,8,22,1351000.0,3,Gold,Jakarta,1,Champions,4,4,4,3,12,15,Champions,11715,1,GrabFood|GrabCar|GrabMart,1351000.0
USR007424,16,3,238000.0,2,Silver,Jakarta,1,Promising,3,2,2,2,7,9,Promising,1934,0,GrabFood|GrabBike,238000.0
USR005626,63,3,191000.0,3,Member,Jakarta,0,At_Risk,2,2,2,3,6,9,Hibernating,2099,4,GrabFood|GrabMart|GrabBike,191000.0
USR001682,16,13,768000.0,1,Gold,Medan,0,Loyal,3,4,4,1,11,12,Loyal,8719,2,GrabBike,768000.0
USR004179,86,2,261000.0,3,Silver,Jakarta,1,At_Risk,1,1,3,3,5,8,Hibernating,2151,4,GrabCar|GrabBike|GrabFood,261000.0
USR006446,13,4,198000.0,2,Member,Jakarta,0,Promising,3,2,2,2,7,9,Promising,1666,0,GrabBike|GrabFood,198000.0
USR004116,68,3,317000.0,1,Silver,Medan,1,At_Risk,2,2,3,1,7,8,Hibernating,2899,0,GrabFood,317000.0
USR000988,6,21,982000.0,3,Gold,Jakarta,0,Champions,4,4,4,3,12,15,Champions,8177,1,GrabExpress|GrabMart|GrabBike,982000.0
USR002896,11,11,577000.0,1,Silver,Surabaya,0,Loyal,4,3,3,1,10,11,Champions,6513,2,GrabCar,577000.0
USR003778,22,8,353000.0,1,Silver,Jakarta,0,Loyal,2,3,3,1,8,9,At_Risk,2826,0,GrabMart,353000.0
USR005658,88,3,286000.0,3,Silver,Surabaya,0,At_Risk,1,2,3,3,6,9,Hibernating,2649,4,GrabFood|GrabCar|GrabMart,286000.0
USR003093,29,14,717000.0,3,Gold,Bekasi,0,Loyal,2,4,4,3,10,13,At_Risk,6867,4,GrabMart|GrabCar|GrabExpress,717000.0
USR003155,12,13,525000.0,2,Silver,Jakarta,0,Loyal,3,4,3,2,10,12,Loyal,5356,2,GrabCar|GrabBike,525000.0
USR001823,21,11,464000.0,1,Silver,Jakarta,0,Loyal,3,3,3,1,9,10,Loyal,4900,2,GrabCar,464000.0
USR009622,204,0,69000.0,1,Member,Jakarta,0,Hibernating,1,1,1,1,3,4,Hibernating,695,3,GrabFood,69000.0
USR001098,5,18,1664000.0,2,Platinum,Bekasi,0,Champions,4,4,4,2,12,14,Champions,19668,1,GrabFood|GrabBike,1664000.0
USR002844,29,13,477000.0,4,Silver,Surabaya,0,Loyal,2,4,3,4,9,13,At_Risk,4170,4,GrabExpress|GrabFood|GrabBike|GrabCar,477000.0
USR003342,16,12,633000.0,1,Gold,Bandung,0,Loyal,3,4,4,1,11,12,Loyal,5325,2,GrabCar,633000.0
USR000038,5,16,1985000.0,1,Platinum,Jakarta,0,Champions,4,4,4,1,12,13,Champions,17368,1,GrabMart,1985000.0
USR006540,17,5,98000.0,2,Member,Jakarta,0,Promising,3,3,1,2,7,9,Loyal,1155,0,GrabExpress|GrabBike,98000.0
USR009473,321,0,3000.0,3,Member,Bekasi,1,Hibernating,1,1,1,3,3,6,Hibernating,35,3,GrabFood|GrabCar|GrabExpress,3000.0
USR003356,21,10,540000.0,2,Silver,Surabaya,0,Loyal,3,3,3,2,9,11,Loyal,4575,2,GrabExpress|GrabBike,540000.0
USR007813,12,4,234000.0,2,Silver,Medan,0,Promising,3,2,2,2,7,9,Promising,2724,0,GrabMart|GrabExpress,234000.0
USR008220,185,0,22000.0,1,Member,Jakarta,0,Hibernating,1,1,1,1,3,4,Hibernating,182,3,GrabBike,22000.0
USR009227,101,0,26000.0,2,Member,Medan,0,Hibernating,1,1,1,2,3,5,Hibernating,285,0,GrabBike|GrabCar,26000.0
USR002428,19,9,349000.0,2,Silver,Medan,0,Loyal,3,3,3,2,9,11,Loyal,4044,2,GrabFood|GrabBike,349000.0
USR005043,58,4,118000.0,1,Member,Jakarta,0,At_Risk,2,2,2,1,6,7,Hibernating,950,0,GrabFood,118000.0
USR005346,49,4,341000.0,3,Silver,Medan,1,At_Risk,2,2,3,3,7,10,Hibernating,3020,4,GrabCar|GrabMart|GrabExpress,341000.0
USR004811,81,2,237000.0,1,Silver,Jakarta,1,At_Risk,1,1,2,1,4,5,Hibernating,2202,0,GrabCar,237000.0
USR008476,346,0,38000.0,4,Member,Surabaya,1,Hibernating,1,1,1,4,3,7,Hibernating,411,3,GrabBike|GrabMart|GrabFood|GrabCar,38000.0
USR000686,6,15,926000.0,2,Gold,Medan,0,Champions,4,4,4,2,12,14,Champions,8554,2,GrabExpress|GrabFood,926000.0
USR004799,88,2,254000.0,2,Silver,Bandung,0,At_Risk,1,1,3,2,5,7,Hibernating,2186,0,GrabFood|GrabCar,254000.0
USR007437,12,3,196000.0,2,Member,Jakarta,0,Promising,3,2,2,2,7,9,Promising,2158,0,GrabBike|GrabCar,196000.0
USR002353,17,13,624000.0,1,Gold,Medan,0,Loyal,3,4,4,1,11,12,Loyal,5798,2,GrabExpress,624000.0
USR006353,6,7,154000.0,1,Member,Jakarta,1,Promising,4,3,2,1,9,10,Loyal,1530,0,GrabMart,154000.0
USR004569,86,3,213000.0,1,Silver,Bekasi,0,At_Risk,1,2,2,1,5,6,Hibernating,2118,0,GrabMart,213000.0
USR008213,195,0,2000.0,2,Member,Medan,1,Hibernating,1,1,1,2,3,5,Hibernating,22,3,GrabMart|GrabExpress,2000.0
USR002752,14,9,715000.0,2,Gold,Jakarta,0,Loyal,3,3,4,2,10,12,Loyal,5851,2,GrabExpress|GrabBike,715000.0
USR008073,118,0,58000.0,3,Member,Bekasi,0,Hibernating,1,1,1,3,3,6,Hibernating,662,4,GrabMart|GrabFood|GrabExpress,58000.0
USR001040,3,29,1385000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,13245,1,GrabBike|GrabExpress,1385000.0
USR007491,5,3,194000.0,4,Member,Jakarta,1,Promising,4,2,2,4,8,12,Promising,1765,4,GrabExpress|GrabCar|GrabFood|GrabBike,194000.0
USR001265,5,23,2279000.0,1,Platinum,Bandung,0,Champions,4,4,4,1,12,13,Champions,19802,1,GrabMart,2279000.0
USR009265,145,0,21000.0,2,Member,Bekasi,1,Hibernating,1,1,1,2,3,5,Hibernating,182,3,GrabExpress|GrabCar,21000.0
USR007059,5,7,162000.0,4,Member,Jakarta,0,Promising,4,3,2,4,9,13,Loyal,1789,4,GrabExpress|GrabMart|GrabCar|GrabBike,162000.0
USR000277,6,26,1168000.0,3,Gold,Jakarta,0,Champions,4,4,4,3,12,15,Champions,11556,1,GrabBike|GrabCar|GrabFood,1168000.0
USR005084,87,3,231000.0,1,Silver,Bandung,1,At_Risk,1,2,2,1,5,6,Hibernating,2492,0,GrabCar,231000.0
USR002382,8,8,478000.0,2,Silver,Bekasi,0,Loyal,4,3,3,2,10,12,Champions,3981,2,GrabExpress|GrabMart,478000.0
USR000571,4,19,1507000.0,2,Platinum,Medan,0,Champions,4,4,4,2,12,14,Champions,17399,1,GrabMart|GrabFood,1507000.0
USR001435,13,24,2424000.0,3,Platinum,Bekasi,0,Champions,3,4,4,3,11,14,Loyal,24440,1,GrabBike|GrabCar|GrabExpress,2424000.0
USR005352,89,3,155000.0,2,Member,Jakarta,1,At_Risk,1,2,2,2,5,7,Hibernating,1505,0,GrabBike|GrabCar,155000.0
USR005445,70,5,329000.0,1,Silver,Bekasi,0,At_Risk,2,3,3,1,8,9,At_Risk,3913,0,GrabExpress,329000.0
USR001007,12,16,1892000.0,2,Platinum,Jakarta,0,Champions,3,4,4,2,11,13,Loyal,16300,1,GrabMart|GrabExpress,1892000.0
USR004543,73,5,243000.0,2,Silver,Jakarta,1,At_Risk,2,3,3,2,8,10,At_Risk,1993,0,GrabFood|GrabCar,243000.0
USR008816,255,0,25000.0,3,Member,Jakarta,1,Hibernating,1,1,1,3,3,6,Hibernating,279,3,GrabFood|GrabBike|GrabExpress,25000.0
USR002064,28,12,541000.0,2,Silver,Jakarta,0,Loyal,2,4,3,2,9,11,At_Risk,6128,2,GrabMart|GrabExpress,541000.0
USR001136,8,16,1469000.0,2,Gold,Bekasi,0,Champions,4,4,4,2,12,14,Champions,12698,1,GrabCar|GrabFood,1469000.0
USR005343,87,3,337000.0,1,Silver,Bekasi,1,At_Risk,1,2,3,1,6,7,Hibernating,3577,0,GrabBike,337000.0
USR000294,12,18,1421000.0,3,Gold,Bandung,0,Champions,3,4,4,3,11,14,Loyal,15317,1,GrabFood|GrabBike|GrabMart,1421000.0
USR002403,24,10,390000.0,1,Silver,Jakarta,0,Loyal,2,3,3,1,8,9,At_Risk,3460,2,GrabExpress,390000.0
USR003998,7,12,506000.0,2,Silver,Jakarta,0,Loyal,4,4,3,2,11,13,Champions,5320,2,GrabCar|GrabExpress,506000.0
USR003741,23,8,775000.0,1,Gold,Surabaya,0,Loyal,2,3,4,1,9,10,At_Risk,6336,2,GrabMart,775000.0
USR009222,125,0,70000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,603,0,GrabExpress,70000.0
USR002719,7,11,460000.0,2,Silver,Medan,0,Loyal,4,3,3,2,10,12,Champions,4891,2,GrabMart|GrabCar,460000.0
USR009199,235,0,47000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,523,3,GrabMart|GrabBike,47000.0
USR005150,71,2,112000.0,1,Member,Jakarta,0,At_Risk,2,1,1,1,4,5,Hibernating,1266,0,GrabFood,112000.0
USR002808,26,11,563000.0,1,Silver,Jakarta,0,Loyal,2,3,3,1,8,9,At_Risk,5533,2,GrabFood,563000.0
USR000556,1,24,1972000.0,4,Platinum,Jakarta,0,Champions,4,4,4,4,12,16,Champions,20377,1,GrabMart|GrabFood|GrabCar|GrabBike,1972000.0
USR008925,201,0,22000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,217,3,GrabMart,22000.0
USR004795,77,2,173000.0,1,Member,Bekasi,0,At_Risk,2,1,2,1,5,6,Hibernating,1435,0,GrabFood,173000.0
USR002469,29,13,579000.0,3,Silver,Jakarta,0,Loyal,2,4,3,3,9,12,At_Risk,5080,4,GrabMart|GrabCar|GrabBike,579000.0
USR003738,13,12,394000.0,2,Silver,Jakarta,1,Loyal,3,4,3,2,10,12,Loyal,4435,2,GrabMart|GrabCar,394000.0
USR004286,52,5,225000.0,4,Silver,Jakarta,0,At_Risk,2,3,2,4,7,11,At_Risk,2117,4,GrabMart|GrabExpress|GrabCar|GrabBike,225000.0
USR002604,25,14,673000.0,1,Gold,Surabaya,0,Loyal,2,4,4,1,10,11,At_Risk,6834,2,GrabMart,673000.0
USR000362,12,20,1916000.0,3,Platinum,Surabaya,0,Champions,3,4,4,3,11,14,Loyal,16447,1,GrabFood|GrabCar|GrabMart,1916000.0
USR006924,17,6,102000.0,2,Member,Bandung,0,Promising,3,3,1,2,7,9,Loyal,894,0,GrabCar|GrabBike,102000.0
USR001704,11,8,695000.0,3,Gold,Jakarta,0,Loyal,4,3,4,3,11,14,Champions,8219,4,GrabBike|GrabFood|GrabCar,695000.0
USR002139,21,13,430000.0,1,Silver,Jakarta,0,Loyal,3,4,3,1,10,11,Loyal,4445,2,GrabFood,430000.0
USR003239,16,14,412000.0,1,Silver,Bekasi,0,Loyal,3,4,3,1,10,11,Loyal,4004,2,GrabExpress,412000.0
USR002383,24,10,358000.0,1,Silver,Jakarta,1,Loyal,2,3,3,1,8,9,At_Risk,4142,2,GrabExpress,358000.0
USR007314,12,4,125000.0,2,Member,Jakarta,0,Promising,3,2,2,2,7,9,Promising,1310,0,GrabExpress|GrabBike,125000.0
USR004311,55,5,192000.0,1,Member,Jakarta,1,At_Risk,2,3,2,1,7,8,At_Risk,1706,0,GrabFood,192000.0
USR001312,6,16,2190000.0,2,Platinum,Jakarta,0,Champions,4,4,4,2,12,14,Champions,23332,1,GrabFood|GrabExpress,2190000.0
USR003930,28,11,770000.0,1,Gold,Jakarta,0,Loyal,2,3,4,1,9,10,At_Risk,9057,2,GrabExpress,770000.0
USR006183,4,4,227000.0,3,Silver,Bandung,0,Promising,4,2,2,3,8,11,Promising,2347,4,GrabCar|GrabMart|GrabExpress,227000.0
USR001591,8,9,532000.0,1,Silver,Medan,0,Loyal,4,3,3,1,10,11,Champions,5471,2,GrabCar,532000.0
USR009387,237,0,79000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,728,3,GrabBike,79000.0
USR002162,26,13,536000.0,2,Silver,Jakarta,0,Loyal,2,4,3,2,9,11,At_Risk,5186,2,GrabExpress|GrabMart,536000.0
USR002396,27,12,790000.0,1,Gold,Bandung,0,Loyal,2,4,4,1,10,11,At_Risk,6573,2,GrabFood,790000.0
USR000317,1,22,1225000.0,3,Gold,Jakarta,0,Champions,4,4,4,3,12,15,Champions,14070,1,GrabBike|GrabCar|GrabMart,1225000.0
USR005233,81,3,138000.0,1,Member,Bandung,0,At_Risk,1,2,2,1,5,6,Hibernating,1252,0,GrabExpress,138000.0
USR005068,59,4,192000.0,3,Member,Jakarta,0,At_Risk,2,2,2,3,6,9,Hibernating,1651,4,GrabBike|GrabMart|GrabFood,192000.0
USR004036,89,5,220000.0,3,Silver,Bandung,0,At_Risk,1,3,2,3,6,9,At_Risk,2525,4,GrabBike|GrabFood|GrabMart,220000.0
USR003020,12,13,785000.0,1,Gold,Jakarta,0,Loyal,3,4,4,1,11,12,Loyal,7083,2,GrabCar,785000.0
USR008228,198,0,3000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,32,3,GrabBike|GrabCar,3000.0
USR005295,80,4,141000.0,3,Member,Jakarta,0,At_Risk,1,2,2,3,5,8,Hibernating,1273,4,GrabMart|GrabFood|GrabCar,141000.0
USR003972,16,14,563000.0,1,Silver,Bekasi,0,Loyal,3,4,3,1,10,11,Loyal,6144,2,GrabExpress,563000.0
