user_id,segment_true,last_tx_date,recency_days,frequency_monthly,monetary_monthly,ovo_points_balance,tier,services_used,n_services,city,churn_label
USR008976,Hibernating,2024-03-29,278,0,43000.0,358,Member,GrabCar,1,Bandung,0
USR006379,Promising,2024-12-21,11,3,208000.0,1689,Silver,GrabCar,1,Bandung,1
USR004758,At_Risk,2024-11-13,49,2,219000.0,1992,Silver,GrabMart,1,Bekasi,0
USR000646,Champions,2024-12-26,6,27,1688000.0,18129,Platinum,GrabFood|GrabExpress|GrabMart,3,Jakarta,0
USR006381,Promising,2024-12-22,10,5,118000.0,1037,Member,GrabExpress|GrabFood|GrabMart,3,Bekasi,0
USR007527,Promising,2024-12-26,6,6,174000.0,1542,Member,GrabCar,1,Jakarta,0
USR009697,Hibernating,2024-04-29,247,0,9000.0,74,Member,GrabMart|GrabExpress,2,Bandung,0
USR006023,Promising,2024-12-27,5,4,134000.0,1592,Member,GrabCar,1,Jakarta,0
USR007954,Promising,2024-12-18,14,4,82000.0,743,Member,GrabBike|GrabMart|GrabCar|GrabExpress,4,Bekasi,1
USR007165,Promising,2024-12-13,19,7,248000.0,2354,Silver,GrabBike|GrabExpress|GrabCar|GrabMart,4,Jakarta,0
USR003468,Loyal,2024-12-03,29,14,632000.0,5242,Gold,GrabFood,1,Jakarta,0
USR007797,Promising,2024-12-24,8,6,168000.0,1997,Member,GrabCar,1,Surabaya,1
USR007697,Promising,2024-12-14,18,5,100000.0,1029,Member,GrabExpress|GrabCar|GrabMart,3,Bandung,0
USR002990,Loyal,2024-12-14,18,13,761000.0,8276,Gold,GrabMart,1,Bekasi,0
USR009407,Hibernating,2024-05-17,229,0,17000.0,201,Member,GrabExpress|GrabCar,2,Jakarta,1
USR004875,At_Risk,2024-10-29,64,5,321000.0,2714,Silver,GrabMart|GrabBike|GrabFood|GrabCar,4,Medan,0
USR002544,Loyal,2024-12-04,28,14,627000.0,5239,Gold,GrabCar,1,Jakarta,0
USR008595,Hibernating,2024-05-14,232,0,72000.0,776,Member,GrabFood|GrabBike|GrabCar,3,Bekasi,1
USR005341,At_Risk,2024-10-07,86,2,166000.0,1878,Member,GrabBike,1,Medan,1
USR001567,Loyal,2024-12-03,29,14,356000.0,3307,Silver,GrabFood,1,Bandung,0
USR009994,Hibernating,2024-02-14,322,0,34000.0,325,Member,GrabExpress,1,Surabaya,1
USR004066,At_Risk,2024-11-17,45,4,100000.0,811,Member,GrabExpress,1,Jakarta,1
USR003988,Loyal,2024-12-22,10,14,374000.0,3553,Silver,GrabFood|GrabCar,2,Jakarta,0
USR007031,Promising,2024-12-23,9,7,205000.0,1749,Silver,GrabMart,1,Bandung,0
USR002160,Loyal,2024-12-21,11,10,658000.0,6597,Gold,GrabCar,1,Jakarta,0
USR000685,Champions,2024-12-23,9,16,1248000.0,12816,Gold,GrabFood|GrabMart|GrabCar,3,Jakarta,0
USR007602,Promising,2024-12-28,4,4,156000.0,1508,Member,GrabExpress|GrabMart,2,Jakarta,0
USR007784,Promising,2024-12-12,20,6,185000.0,1904,Member,GrabBike|GrabExpress,2,Jakarta,0
USR003243,Loyal,2024-12-14,18,14,716000.0,6174,Gold,GrabCar,1,Jakarta,0
USR005844,At_Risk,2024-11-12,50,5,269000.0,3161,Silver,GrabFood,1,Bekasi,1
USR009219,Hibernating,2024-07-06,179,0,68000.0,595,Member,GrabExpress,1,Surabaya,1
USR002461,Loyal,2024-12-15,17,12,467000.0,5495,Silver,GrabBike|GrabFood,2,Jakarta,0
USR004083,At_Risk,2024-10-24,69,3,347000.0,3478,Silver,GrabCar|GrabBike,2,Bekasi,0
USR002837,Loyal,2024-12-21,11,12,698000.0,7229,Gold,GrabBike|GrabFood,2,Medan,0
USR003697,Loyal,2024-12-04,28,9,519000.0,6025,Silver,GrabExpress|GrabBike,2,Jakarta,0
USR007128,Promising,2024-12-24,8,5,83000.0,707,Member,GrabExpress|GrabCar,2,Bandung,0
USR006267,Promising,2024-12-22,10,3,91000.0,1035,Member,GrabBike|GrabMart,2,Jakarta,0
USR004941,At_Risk,2024-11-08,54,2,206000.0,2288,Silver,GrabFood|GrabExpress|GrabCar,3,Jakarta,1
USR005946,At_Risk,2024-10-05,88,4,299000.0,2960,Silver,GrabFood,1,Jakarta,1
USR004583,At_Risk,2024-10-15,78,3,126000.0,1507,Member,GrabExpress|GrabMart,2,Surabaya,0
USR005784,At_Risk,2024-10-28,65,4,331000.0,3465,Silver,GrabExpress|GrabCar,2,Jakarta,0
USR004040,At_Risk,2024-11-01,61,5,273000.0,3069,Silver,GrabCar,1,Bekasi,1
USR002230,Loyal,2024-12-19,13,11,574000.0,5263,Silver,GrabExpress,1,Bandung,0
USR007569,Promising,2024-12-14,18,4,224000.0,2613,Silver,GrabMart|GrabFood|GrabBike,3,Jakarta,1
USR000935,Champions,2024-12-23,9,25,1316000.0,11527,Gold,GrabExpress|GrabMart,2,Jakarta,0
USR002320,Loyal,2024-12-15,17,11,759000.0,7721,Gold,GrabMart|GrabFood,2,Bekasi,0
USR004878,At_Risk,2024-10-06,87,2,340000.0,3533,Silver,GrabExpress|GrabFood|GrabMart,3,Surabaya,1
USR000521,Champions,2024-12-24,8,23,1223000.0,10659,Gold,GrabFood|GrabExpress|GrabCar,3,Jakarta,0
USR000522,Champions,2024-12-20,12,24,2093000.0,17361,Platinum,GrabMart|GrabFood|GrabBike,3,Jakarta,0
USR005345,At_Risk,2024-10-13,80,2,316000.0,2878,Silver,GrabCar|GrabBike|GrabMart,3,Jakarta,0
USR009876,Hibernating,2024-03-05,302,0,22000.0,200,Member,GrabFood|GrabBike|GrabExpress|GrabMart,4,Jakarta,1
USR003359,Loyal,2024-12-25,7,9,379000.0,4445,Silver,GrabFood|GrabCar|GrabBike,3,Jakarta,0
USR001311,Champions,2024-12-20,12,24,1973000.0,16705,Platinum,GrabCar|GrabMart|GrabExpress,3,Jakarta,0
USR003983,Loyal,2024-12-14,18,9,320000.0,2590,Silver,GrabBike|GrabCar|GrabMart,3,Bandung,0
USR006494,Promising,2024-12-16,16,3,135000.0,1490,Member,GrabFood|GrabExpress|GrabBike|GrabMart,4,Medan,0
USR009560,Hibernating,2024-07-13,172,0,17000.0,196,Member,GrabFood|GrabMart|GrabCar|GrabExpress,4,Jakarta,1
USR001716,Loyal,2024-12-14,18,10,644000.0,5402,Gold,GrabFood|GrabBike,2,Medan,0
USR000780,Champions,2024-12-30,2,29,1365000.0,12054,Gold,GrabFood|GrabBike|GrabCar|GrabMart,4,Jakarta,0
USR008798,Hibernating,2024-07-07,178,0,5000.0,58,Member,GrabFood|GrabBike|GrabMart,3,Bekasi,1
USR008231,Hibernating,2024-06-11,204,0,76000.0,819,Member,GrabFood|GrabBike|GrabExpress|GrabMart,4,Jakarta,1
USR005607,At_Risk,2024-10-06,87,5,314000.0,3715,Silver,GrabMart|GrabExpress,2,Bandung,0
USR005978,At_Risk,2024-11-09,53,4,161000.0,1623,Member,GrabExpress|GrabBike,2,Bandung,0
USR000651,Champions,2024-12-22,10,17,2499000.0,27280,Platinum,GrabExpress|GrabCar|GrabMart,3,Surabaya,0
USR003747,Loyal,2024-12-06,26,14,675000.0,6868,Gold,GrabBike,1,Surabaya,0
USR002196,Loyal,2024-12-11,21,12,606000.0,7203,Gold,GrabExpress,1,Surabaya,0
USR008418,Hibernating,2024-06-25,190,0,46000.0,410,Member,GrabCar|GrabFood,2,Surabaya,1
USR000369,Champions,2024-12-22,10,18,1320000.0,11137,Gold,GrabCar|GrabMart|GrabFood|GrabExpress,4,Jakarta,0
USR009884,Hibernating,2024-06-16,199,0,63000.0,734,Member,GrabFood,1,Jakarta,1
USR008005,Hibernating,2024-07-19,166,0,16000.0,137,Member,GrabBike|GrabExpress|GrabFood,3,Medan,1
USR004214,At_Risk,2024-10-26,67,3,184000.0,1663,Member,GrabExpress|GrabMart|GrabCar,3,Surabaya,0
USR000377,Champions,2024-12-19,13,23,2294000.0,20924,Platinum,GrabMart|GrabExpress|GrabBike,3,Bekasi,0
USR009446,Hibernating,2024-08-31,123,0,10000.0,104,Member,GrabExpress|GrabFood|GrabCar,3,Surabaya,0
USR002216,Loyal,2024-12-15,17,11,576000.0,6009,Silver,GrabExpress|GrabBike|GrabFood|GrabMart,4,Jakarta,0
USR008682,Hibernating,2024-02-04,332,0,53000.0,584,Member,GrabCar,1,Jakarta,1
USR001613,Loyal,2024-12-04,28,12,393000.0,4283,Silver,GrabFood|GrabExpress,2,Bekasi,0
USR006979,Promising,2024-12-16,16,6,157000.0,1624,Member,GrabCar|GrabExpress|GrabMart,3,Surabaya,0
USR007549,Promising,2024-12-19,13,7,85000.0,833,Member,GrabExpress,1,Medan,1
USR001827,Loyal,2024-12-13,19,9,624000.0,5829,Gold,GrabMart|GrabExpress,2,Jakarta,0
USR003632,Loyal,2024-12-03,29,10,711000.0,8299,Gold,GrabBike|GrabExpress|GrabFood,3,Jakarta,0
USR000962,Champions,2024-12-24,8,24,1105000.0,11730,Gold,GrabExpress|GrabFood,2,Bekasi,0
USR002993,Loyal,2024-12-24,8,9,796000.0,9286,Gold,GrabBike|GrabFood,2,Bekasi,0
USR006606,Promising,2024-12-28,4,3,246000.0,2249,Silver,GrabFood|GrabExpress,2,Bekasi,0
USR009672,Hibernating,2024-09-08,115,0,1000.0,9,Member,GrabBike|GrabFood,2,Jakarta,1
USR002376,Loyal,2024-12-04,28,8,424000.0,4260,Silver,GrabExpress|GrabCar,2,Jakarta,0
USR008880,Hibernating,2024-01-13,354,0,48000.0,568,Member,GrabFood,1,Jakarta,1
USR000359,Champions,2024-12-26,6,29,2415000.0,20476,Platinum,GrabBike|GrabFood|GrabExpress,3,Jakarta,1
USR003839,Loyal,2024-12-14,18,9,457000.0,3938,Silver,GrabExpress|GrabMart,2,Surabaya,0
USR008184,Hibernating,2024-01-29,338,0,36000.0,399,Member,GrabBike|GrabExpress,2,Medan,1
USR001246,Champions,2024-12-21,11,28,1553000.0,15235,Platinum,GrabMart|GrabCar|GrabExpress|GrabFood,4,Jakarta,0
USR007504,Promising,2024-12-15,17,6,158000.0,1569,Member,GrabExpress|GrabCar,2,Bandung,0
USR008349,Hibernating,2024-05-16,230,0,57000.0,564,Member,GrabBike|GrabExpress,2,Medan,0
USR006511,Promising,2024-12-28,4,3,198000.0,2156,Member,GrabMart|GrabFood,2,Medan,1
USR005087,At_Risk,2024-11-07,55,4,257000.0,2914,Silver,GrabFood|GrabMart,2,Jakarta,1
USR003694,Loyal,2024-12-06,26,10,794000.0,7727,Gold,GrabCar,1,Bekasi,0
USR001573,Loyal,2024-12-21,11,13,382000.0,4558,Silver,GrabFood|GrabBike,2,Jakarta,0
USR006281,Promising,2024-12-12,20,7,104000.0,1236,Member,GrabFood|GrabBike|GrabMart,3,Jakarta,1
USR005439,At_Risk,2024-11-06,56,2,274000.0,2414,Silver,GrabMart|GrabExpress|GrabFood,3,Bandung,1
USR002567,Loyal,2024-12-10,22,14,670000.0,7226,Gold,GrabBike,1,Jakarta,1
USR003423,Loyal,2024-12-11,21,9,394000.0,3684,Silver,GrabExpress,1,Jakarta,0
USR002037,Loyal,2024-12-11,21,10,650000.0,5809,Gold,GrabFood|GrabMart,2,Medan,0
USR009243,Hibernating,2024-07-04,181,0,22000.0,220,Member,GrabExpress|GrabFood|GrabMart,3,Jakarta,1
USR000772,Champions,2024-12-27,5,15,1024000.0,11777,Gold,GrabExpress|GrabBike,2,Jakarta,0
USR005380,At_Risk,2024-11-01,61,5,101000.0,1084,Member,GrabMart,1,Surabaya,0
USR009568,Hibernating,2024-07-03,182,0,6000.0,50,Member,GrabBike|GrabMart|GrabFood|GrabExpress,4,Jakarta,1
USR003562,Loyal,2024-12-08,24,10,376000.0,3072,Silver,GrabExpress,1,Medan,0
USR000562,Champions,2024-12-19,13,25,1066000.0,9979,Gold,GrabExpress|GrabMart|GrabFood,3,Jakarta,0
USR006683,Promising,2024-12-16,16,4,139000.0,1370,Member,GrabExpress,1,Jakarta,0
USR002546,Loyal,2024-12-11,21,12,471000.0,5428,Silver,GrabCar|GrabExpress,2,Jakarta,0
USR005510,At_Risk,2024-11-13,49,5,323000.0,3561,Silver,GrabFood,1,Jakarta,0
USR005330,At_Risk,2024-10-28,65,5,151000.0,1536,Member,GrabBike,1,Bandung,0
USR009667,Hibernating,2024-06-20,195,0,21000.0,182,Member,GrabBike|GrabExpress,2,Jakarta,1
USR004531,At_Risk,2024-10-22,71,3,311000.0,3686,Silver,GrabBike,1,Jakarta,0
USR001674,Loyal,2024-12-10,22,9,766000.0,8160,Gold,GrabBike,1,Jakarta,0
USR007395,Promising,2024-12-27,5,6,145000.0,1455,Member,GrabMart,1,Jakarta,0
USR000365,Champions,2024-12-20,12,18,1469000.0,13517,Gold,GrabFood|GrabExpress|GrabMart|GrabBike,4,Bandung,0
USR008016,Hibernating,2024-08-18,136,0,66000.0,756,Member,GrabBike,1,Jakarta,1
USR009376,Hibernating,2024-06-08,207,0,63000.0,598,Member,GrabCar|GrabExpress|GrabBike|GrabFood,4,Jakarta,1
USR004327,At_Risk,2024-11-17,45,4,101000.0,1080,Member,GrabCar,1,Jakarta,0
USR009983,Hibernating,2024-07-30,155,0,69000.0,748,Member,GrabExpress,1,Medan,1
USR000147,Champions,2024-12-24,8,16,1434000.0,14597,Gold,GrabBike|GrabCar|GrabMart|GrabExpress,4,Bekasi,0
USR001668,Loyal,2024-12-19,13,9,342000.0,3386,Silver,GrabFood|GrabCar,2,Jakarta,0
USR003088,Loyal,2024-12-15,17,13,411000.0,4279,Silver,GrabFood|GrabExpress|GrabMart|GrabBike,4,Bandung,0
USR008844,Hibernating,2024-05-10,236,0,22000.0,198,Member,GrabMart|GrabExpress,2,Surabaya,0
USR007650,Promising,2024-12-21,11,6,103000.0,882,Member,GrabFood|GrabBike|GrabExpress,3,Bandung,0
USR000407,Champions,2024-12-26,6,26,1846000.0,19744,Platinum,GrabCar|GrabExpress|GrabMart,3,Bandung,0
USR009584,Hibernating,2024-04-19,257,0,11000.0,128,Member,GrabCar|GrabMart,2,Bekasi,1
USR007788,Promising,2024-12-25,7,5,217000.0,2084,Silver,GrabFood,1,Jakarta,1
USR003456,Loyal,2024-12-13,19,14,482000.0,4362,Silver,GrabBike,1,Medan,1
USR006186,Promising,2024-12-20,12,3,188000.0,1688,Member,GrabCar,1,Bekasi,0
USR004182,At_Risk,2024-11-05,57,3,276000.0,2262,Silver,GrabExpress|GrabFood,2,Bandung,0
USR003576,Loyal,2024-12-10,22,12,520000.0,5757,Silver,GrabExpress,1,Jakarta,0
USR003271,Loyal,2024-12-25,7,11,382000.0,3902,Silver,GrabFood|GrabBike|GrabExpress|GrabMart,4,Jakarta,0
USR004940,At_Risk,2024-11-09,53,2,248000.0,2080,Silver,GrabFood,1,Jakarta,0
USR001031,Champions,2024-12-28,4,29,1516000.0,13820,Platinum,GrabBike|GrabMart|GrabFood,3,Jakarta,0
USR008872,Hibernating,2024-02-24,312,0,50000.0,579,Member,GrabCar,1,Jakarta,1
USR006230,Promising,2024-12-21,11,7,173000.0,1988,Member,GrabBike,1,Surabaya,0
USR006592,Promising,2024-12-14,18,4,102000.0,1103,Member,GrabExpress|GrabCar,2,Jakarta,0
USR008906,Hibernating,2024-06-16,199,0,4000.0,46,Member,GrabCar|GrabExpress|GrabFood,3,Bekasi,1
USR009811,Hibernating,2024-05-12,234,0,56000.0,508,Member,GrabFood,1,Jakarta,1
USR006724,Promising,2024-12-20,12,7,157000.0,1421,Member,GrabBike|GrabMart,2,Medan,0
USR008029,Hibernating,2024-05-12,234,0,40000.0,452,Member,GrabFood|GrabExpress|GrabBike|GrabMart,4,Jakarta,1
USR008052,Hibernating,2024-01-05,362,0,59000.0,642,Member,GrabMart|GrabCar|GrabExpress,3,Jakarta,1
USR000855,Champions,2024-12-26,6,20,1249000.0,11138,Gold,GrabBike,1,Surabaya,0
USR003926,Loyal,2024-12-22,10,14,737000.0,8452,Gold,GrabFood|GrabCar,2,Surabaya,0
USR008547,Hibernating,2024-05-26,220,0,46000.0,382,Member,GrabFood|GrabCar|GrabBike,3,Surabaya,1
USR000078,Champions,2024-12-22,10,17,1604000.0,15839,Platinum,GrabCar|GrabBike|GrabFood|GrabMart,4,Bekasi,0
USR007088,Promising,2024-12-20,12,5,161000.0,1397,Member,GrabMart,1,Bekasi,0
USR002247,Loyal,2024-12-10,22,12,552000.0,4551,Silver,GrabMart,1,Surabaya,0
USR008263,Hibernating,2024-08-18,136,0,10000.0,107,Member,GrabBike|GrabFood|GrabExpress,3,Jakarta,1
USR004026,At_Risk,2024-10-07,86,5,320000.0,3229,Silver,GrabFood|GrabExpress|GrabCar|GrabBike,4,Surabaya,1
USR009949,Hibernating,2024-01-08,359,0,21000.0,185,Member,GrabBike|GrabFood,2,Jakarta,1
USR009571,Hibernating,2024-05-01,245,0,78000.0,648,Member,GrabFood|GrabBike,2,Bandung,1
USR009295,Hibernating,2024-05-27,219,0,59000.0,617,Member,GrabMart|GrabExpress|GrabCar|GrabFood,4,Jakarta,1
USR000714,Champions,2024-12-26,6,28,1813000.0,16435,Platinum,GrabFood|GrabCar|GrabExpress|GrabBike,4,Bekasi,0
USR007451,Promising,2024-12-24,8,5,85000.0,876,Member,GrabFood,1,Bekasi,0
USR000788,Champions,2024-12-26,6,21,1735000.0,17405,Platinum,GrabBike,1,Jakarta,0
USR002279,Loyal,2024-12-04,28,14,419000.0,4990,Silver,GrabMart,1,Jakarta,0
USR004095,At_Risk,2024-11-10,52,2,339000.0,2771,Silver,GrabBike,1,Medan,0
USR003897,Loyal,2024-12-08,24,13,481000.0,4512,Silver,GrabMart,1,Surabaya,0
USR007944,Promising,2024-12-12,20,6,131000.0,1067,Member,GrabFood,1,Jakarta,1
USR007177,Promising,2024-12-18,14,5,161000.0,1659,Member,GrabCar,1,Jakarta,0
USR009076,Hibernating,2024-05-07,239,0,60000.0,519,Member,GrabFood|GrabMart,2,Jakarta,1
USR009452,Hibernating,2024-08-14,140,0,63000.0,541,Member,GrabExpress|GrabMart,2,Jakarta,1
USR003631,Loyal,2024-12-11,21,14,561000.0,6353,Silver,GrabCar|GrabMart,2,Jakarta,0
USR008624,Hibernating,2024-04-01,275,0,72000.0,642,Member,GrabFood,1,Bekasi,1
USR007297,Promising,2024-12-22,10,7,196000.0,1788,Member,GrabBike,1,Bekasi,0
USR006272,Promising,2024-12-28,4,3,227000.0,2297,Silver,GrabExpress,1,Bekasi,0
USR000424,Champions,2024-12-30,2,21,1745000.0,17834,Platinum,GrabCar|GrabFood|GrabMart,3,Bandung,0
USR000392,Champions,2024-12-19,13,27,2102000.0,25103,Platinum,GrabMart|GrabFood,2,Jakarta,0
USR003191,Loyal,2024-12-25,7,8,396000.0,3296,Silver,GrabBike,1,Jakarta,0
USR000016,Champions,2024-12-24,8,27,1411000.0,15622,Gold,GrabMart|GrabExpress|GrabFood|GrabBike,4,Jakarta,0
USR006335,Promising,2024-12-19,13,6,247000.0,2382,Silver,GrabMart,1,Jakarta,0
USR004200,At_Risk,2024-10-06,87,2,145000.0,1300,Member,GrabBike|GrabFood|GrabCar,3,Bekasi,1
USR002672,Loyal,2024-12-03,29,10,645000.0,6154,Gold,GrabCar,1,Jakarta,0
USR002444,Loyal,2024-12-12,20,14,775000.0,7730,Gold,GrabMart|GrabExpress|GrabFood|GrabBike,4,Jakarta,1
USR006697,Promising,2024-12-25,7,3,145000.0,1303,Member,GrabCar,1,Jakarta,1
USR006164,Promising,2024-12-17,15,7,148000.0,1464,Member,GrabCar|GrabMart|GrabExpress|GrabBike,4,Jakarta,0
USR002601,Loyal,2024-12-15,17,11,560000.0,5466,Silver,GrabMart|GrabCar,2,Jakarta,0
USR003493,Loyal,2024-12-23,9,8,354000.0,3465,Silver,GrabBike|GrabMart|GrabExpress,3,Surabaya,0
USR006044,Promising,2024-12-22,10,5,222000.0,1978,Silver,GrabBike|GrabExpress,2,Jakarta,0
USR001459,Champions,2024-12-31,1,21,1478000.0,13367,Gold,GrabFood|GrabMart|GrabExpress|GrabCar,4,Jakarta,0
USR003804,Loyal,2024-12-22,10,9,315000.0,2871,Silver,GrabMart|GrabFood|GrabExpress|GrabBike,4,Jakarta,0
USR009845,Hibernating,2024-09-13,110,0,70000.0,745,Member,GrabFood,1,Jakarta,1
USR007394,Promising,2024-12-28,4,6,114000.0,1095,Member,GrabBike|GrabFood,2,Jakarta,0
USR004839,At_Risk,2024-11-07,55,5,148000.0,1468,Member,GrabExpress|GrabMart,2,Jakarta,0
USR008111,Hibernating,2024-07-08,177,0,16000.0,138,Member,GrabMart|GrabBike,2,Bandung,1
USR003835,Loyal,2024-12-12,20,8,577000.0,5693,Silver,GrabMart,1,Jakarta,0
USR009313,Hibernating,2024-08-07,147,0,44000.0,494,Member,GrabCar|GrabBike,2,Medan,1
USR005683,At_Risk,2024-10-23,70,5,102000.0,1163,Member,GrabBike,1,Jakarta,0
USR008748,Hibernating,2024-07-04,181,0,12000.0,105,Member,GrabExpress|GrabMart,2,Bekasi,1
USR005827,At_Risk,2024-10-12,81,5,298000.0,2936,Silver,GrabCar|GrabMart,2,Bandung,1
USR009748,Hibernating,2024-03-21,286,0,67000.0,752,Member,GrabMart,1,Jakarta,1
USR004724,At_Risk,2024-10-15,78,5,205000.0,1893,Silver,GrabCar,1,Jakarta,0
USR008759,Hibernating,2024-06-22,193,0,50000.0,509,Member,GrabCar|GrabMart,2,Jakarta,1
USR005887,At_Risk,2024-10-30,63,3,314000.0,2751,Silver,GrabFood|GrabMart,2,Surabaya,0
USR002355,Loyal,2024-12-10,22,11,657000.0,6530,Gold,GrabCar,1,Medan,0
USR006036,Promising,2024-12-18,14,3,150000.0,1201,Member,GrabExpress|GrabCar,2,Jakarta,0
USR004798,At_Risk,2024-11-13,49,5,270000.0,2348,Silver,GrabFood,1,Jakarta,0
USR002442,Loyal,2024-12-24,8,11,565000.0,6489,Silver,GrabCar|GrabBike,2,Jakarta,0
USR008645,Hibernating,2024-01-11,356,0,76000.0,766,Member,GrabExpress|GrabFood,2,Jakarta,1
USR004592,At_Risk,2024-10-23,70,4,293000.0,3128,Silver,GrabBike,1,Jakarta,0
USR008772,Hibernating,2024-06-23,192,0,8000.0,71,Member,GrabExpress|GrabFood|GrabCar,3,Jakarta,1
USR000464,Champions,2024-12-28,4,18,1553000.0,16342,Platinum,GrabFood|GrabExpress,2,Jakarta,0
USR000163,Champions,2024-12-30,2,17,1596000.0,18790,Platinum,GrabBike|GrabCar|GrabFood|GrabMart,4,Surabaya,0
USR009261,Hibernating,2024-01-15,352,0,10000.0,91,Member,GrabExpress,1,Surabaya,1
USR009433,Hibernating,2024-06-12,203,0,62000.0,580,Member,GrabMart|GrabCar|GrabExpress|GrabFood,4,Surabaya,1
USR008405,Hibernating,2024-09-06,117,0,11000.0,111,Member,GrabFood,1,Surabaya,1
USR009777,Hibernating,2024-08-16,138,0,77000.0,705,Member,GrabCar|GrabMart,2,Jakarta,0
USR009478,Hibernating,2024-04-28,248,0,33000.0,369,Member,GrabFood|GrabBike,2,Jakarta,1
USR007380,Promising,2024-12-16,16,4,171000.0,1700,Member,GrabBike|GrabExpress|GrabCar|GrabMart,4,Bekasi,0
USR006636,Promising,2024-12-14,18,7,208000.0,2030,Silver,GrabFood|GrabCar,2,Bekasi,0
USR000241,Champions,2024-12-21,11,22,2199000.0,21731,Platinum,GrabExpress,1,Medan,0
USR002009,Loyal,2024-12-11,21,9,319000.0,2588,Silver,GrabExpress|GrabMart|GrabFood,3,Surabaya,0
USR006356,Promising,2024-12-18,14,3,239000.0,2266,Silver,GrabCar,1,Bandung,1
USR003084,Loyal,2024-12-17,15,8,507000.0,4718,Silver,GrabMart,1,Surabaya,0
USR006208,Promising,2024-12-13,19,7,203000.0,1855,Silver,GrabMart|GrabCar|GrabFood,3,Jakarta,0
USR000900,Champions,2024-12-26,6,19,1342000.0,12373,Gold,GrabFood|GrabMart|GrabCar,3,Bandung,0
USR005542,At_Risk,2024-10-15,78,5,300000.0,2642,Silver,GrabExpress|GrabBike,2,Jakarta,1
USR006007,Promising,2024-12-20,12,3,184000.0,2120,Member,GrabBike,1,Jakarta,0
USR007638,Promising,2024-12-12,20,4,98000.0,934,Member,GrabExpress,1,Surabaya,0
USR006793,Promising,2024-12-22,10,3,86000.0,914,Member,GrabMart|GrabFood|GrabExpress,3,Jakarta,0
USR008869,Hibernating,2024-02-04,332,0,15000.0,157,Member,GrabBike|GrabMart|GrabCar,3,Bandung,1
USR007758,Promising,2024-12-20,12,3,88000.0,882,Member,GrabFood|GrabMart|GrabCar,3,Jakarta,0
USR004837,At_Risk,2024-10-24,69,2,147000.0,1617,Member,GrabCar|GrabFood,2,Bekasi,1
USR002293,Loyal,2024-12-04,28,12,337000.0,2721,Silver,GrabBike|GrabMart|GrabCar,3,Medan,1
USR006548,Promising,2024-12-26,6,5,142000.0,1358,Member,GrabMart|GrabFood|GrabExpress|GrabBike,4,Bandung,0
USR007898,Promising,2024-12-23,9,5,182000.0,2056,Member,GrabBike|GrabCar|GrabExpress,3,Jakarta,0
USR007977,Promising,2024-12-29,3,4,137000.0,1514,Member,GrabMart,1,Jakarta,1
USR004481,At_Risk,2024-10-18,75,2,342000.0,3506,Silver,GrabExpress,1,Surabaya,0
USR005302,At_Risk,2024-11-05,57,4,347000.0,2787,Silver,GrabMart|GrabExpress|GrabFood,3,Bandung,0
USR004605,At_Risk,2024-10-15,78,2,268000.0,3103,Silver,GrabExpress|GrabBike,2,Bandung,0
USR003716,Loyal,2024-12-03,29,8,558000.0,6320,Silver,GrabMart|GrabFood|GrabBike,3,Bekasi,0
USR009071,Hibernating,2024-03-21,286,0,19000.0,176,Member,GrabMart|GrabExpress,2,Jakarta,1
USR006140,Promising,2024-12-18,14,4,105000.0,989,Member,GrabExpress|GrabBike|GrabFood,3,Jakarta,0
USR001764,Loyal,2024-12-19,13,12,350000.0,3665,Silver,GrabBike|GrabExpress|GrabFood,3,Medan,0
USR006598,Promising,2024-12-17,15,7,203000.0,1688,Silver,GrabMart|GrabFood,2,Bekasi,0
USR001549,Loyal,2024-12-11,21,12,422000.0,4160,Silver,GrabFood,1,Bekasi,0
USR003029,Loyal,2024-12-04,28,11,444000.0,4830,Silver,GrabBike|GrabCar,2,Surabaya,0
USR008653,Hibernating,2024-06-23,192,0,1000.0,9,Member,GrabMart|GrabFood,2,Jakarta,1
USR006298,Promising,2024-12-13,19,3,122000.0,1169,Member,GrabMart|GrabFood|GrabBike,3,Surabaya,0
USR006662,Promising,2024-12-29,3,6,107000.0,1160,Member,GrabCar,1,Bandung,0
USR006626,Promising,2024-12-16,16,3,161000.0,1864,Member,GrabCar|GrabMart|GrabExpress,3,Jakarta,0
USR002044,Loyal,2024-12-15,17,14,471000.0,5357,Silver,GrabMart|GrabCar,2,Bekasi,0
USR000767,Champions,2024-12-27,5,28,1781000.0,14574,Platinum,GrabFood|GrabCar|GrabBike,3,Medan,0
USR005693,At_Risk,2024-10-31,62,3,169000.0,1803,Member,GrabExpress|GrabFood,2,Bandung,0
USR007870,Promising,2024-12-21,11,4,98000.0,986,Member,GrabCar|GrabMart,2,Bandung,1
USR007795,Promising,2024-12-28,4,5,195000.0,1719,Member,GrabCar|GrabBike,2,Surabaya,0
USR001508,Loyal,2024-12-23,9,9,695000.0,5942,Gold,GrabFood|GrabCar|GrabMart|GrabBike,4,Bandung,1
USR007230,Promising,2024-12-12,20,6,89000.0,923,Member,GrabMart|GrabFood,2,Medan,0
USR007857,Promising,2024-12-12,20,6,230000.0,1856,Silver,GrabExpress,1,Jakarta,1
USR003302,Loyal,2024-12-04,28,11,710000.0,6392,Gold,GrabFood|GrabCar,2,Bandung,0
